C1838604,-0.28551266,0.11997928,-0.07499150,0.15686870,-0.05458299,-0.11656106,-0.09570710,0.06389308,0.13799708,0.14503747,-0.13660955,0.07211716,-0.00944544,-0.14764258,0.02000202,0.10272817,0.13927548,0.02901413,0.21999577,0.14630601,0.12014722,-0.22808789,-0.21143995,-0.03970106,-0.01575363,-0.19047588,0.30795836,-0.04764078,-0.10108559,0.06030180,-0.13867161,-0.17514224
C0004134,-0.18743059,0.04902088,-0.01675473,-0.00743817,0.00801116,-0.05732011,-0.06789453,0.11687151,0.12966046,0.00003056,0.02111345,-0.11414485,-0.07205120,0.01281265,-0.04130325,-0.02752113,0.05195975,0.12077780,0.01811001,0.07689588,0.11232027,-0.02892355,-0.13509649,-0.13156189,-0.10139810,-0.05324604,0.15715785,-0.11300145,-0.12027040,0.11102082,0.03426130,-0.01977381
C1955690,-0.35070178,0.13502412,0.05834918,0.11436216,-0.10902385,0.06207299,0.08898438,0.25975502,0.02400788,0.01527885,0.15337594,-0.13655837,-0.14007491,-0.09355664,0.13677552,0.03478535,0.00752149,0.11766322,-0.05661565,0.20589511,0.22518148,-0.00357250,-0.08505143,-0.08907164,-0.07031211,-0.03683550,0.05759033,-0.24732411,-0.13040808,-0.07884239,0.03318298,0.00330477
C0554628,0.19399107,-0.14576894,0.14420083,-0.18956798,0.19831756,-0.05395199,0.02091943,-0.27514943,-0.00055458,-0.04359813,-0.13019091,-0.03663661,-0.11802807,-0.00664287,-0.11386628,0.03767640,-0.21639843,-0.00857892,0.23446508,-0.24338813,-0.10809279,-0.06002634,-0.03795964,0.16775358,0.05954524,-0.01577201,-0.04019702,0.00454696,0.07806922,-0.11737440,-0.03802405,0.02054355
C0079352,0.05711063,-0.25864068,-0.09552827,-0.03422118,0.10790280,-0.33434111,0.08901280,-0.14730349,-0.01976842,0.11569735,-0.19105837,0.04242436,-0.26976472,0.06999730,-0.11693883,0.14185379,0.03070167,0.26984030,-0.01063937,-0.26644191,-0.11660683,0.02721931,0.22699799,-0.09102826,-0.15522045,0.06803684,0.30400634,0.17408223,-0.00641133,0.17590335,0.02578300,0.01835958
C0263417,-0.14544487,0.09552117,0.05238239,0.12168664,-0.02588993,0.07482632,-0.10885109,0.06208112,0.07144961,0.00885361,-0.01429804,-0.01420809,0.10555078,-0.01866471,0.14938353,0.04432186,0.05995721,-0.11944006,0.14107910,0.08989847,0.05026592,-0.12664753,-0.16267154,-0.05473379,-0.02943624,-0.08888714,0.12737034,-0.12721688,-0.01886466,-0.02951537,-0.01413612,-0.06546039
C0342788,-0.06759228,-0.07169649,-0.06635429,0.00099102,0.03575530,-0.16081092,-0.02836199,-0.05146487,0.03776505,0.02732217,-0.06109875,0.02217424,-0.11172482,0.05001634,-0.09327459,0.00817864,0.00569659,0.15407927,0.00533470,-0.06162934,-0.03623611,-0.00299596,0.02213213,-0.05189471,-0.09636177,-0.04413081,0.19636106,0.05932759,-0.00027066,0.10516803,0.02196645,-0.04586911
C1514507,0.04611087,-0.00852191,0.16723008,0.00820650,-0.21531634,-0.12442014,0.17922309,-0.17091088,-0.35354209,-0.18751109,0.16589262,0.19094276,-0.11859126,0.13295609,-0.06551151,0.07139367,-0.11154879,0.05477176,-0.26642933,-0.06918739,-0.15332174,0.11898941,0.42228010,0.05189813,0.04973106,0.00551658,-0.04147095,0.18384995,0.02561231,-0.02751810,0.14445074,-0.02608549
C2675066,-0.16094527,-0.02962073,-0.00736349,0.06169089,-0.07601429,-0.24883695,0.09266326,-0.11416135,-0.07452396,0.10610786,-0.13807718,0.17312650,-0.16728333,-0.21525685,-0.04946812,0.20295423,-0.08606210,0.10851617,0.20109956,-0.02798187,-0.06757589,-0.23315570,0.07563598,0.11111272,0.05172098,-0.14755511,0.19760193,0.04866547,-0.00104901,-0.12374242,-0.15720476,-0.14254536
C0043352,-0.05731996,0.06105592,0.05080500,0.00983925,-0.01815849,-0.07030632,-0.03214320,0.02762947,0.04266400,0.01430301,-0.02567623,-0.03459471,-0.00626417,-0.05006277,0.04483723,0.03167270,-0.01612281,0.02620781,0.08747335,0.03098403,0.01094617,-0.09555125,-0.05601240,-0.01590523,-0.00316117,-0.04861799,0.06827597,-0.08870333,-0.05285260,-0.06759953,0.01505551,0.01235924
C0334267,-0.00796018,0.14215249,0.19457407,-0.10345989,-0.13847935,-0.02756788,0.01918250,-0.08912309,-0.16374913,-0.21839908,0.13980435,-0.00203496,-0.01369459,0.05952262,-0.12541604,-0.07145907,-0.13430628,-0.03627574,-0.05978644,0.12828541,-0.11875185,-0.03915924,0.15538536,0.07928097,0.08199298,-0.09668470,-0.01895223,-0.00227369,-0.05072736,-0.10056406,0.09410020,0.08890964
C0041466,0.11022235,-0.03481050,0.14834788,-0.14329511,0.03440328,-0.12557681,0.01085244,-0.19335407,-0.08139952,-0.09528158,-0.04755265,-0.00185947,-0.07377256,0.03342573,-0.09994233,-0.01907864,-0.16328302,0.01748545,0.10827600,-0.08372495,-0.16493271,-0.06592792,0.10649142,0.08326977,0.04834654,-0.05000113,0.03442413,0.03743135,0.01857639,-0.08730486,0.05421321,0.09674937
C0206698,-0.08859737,0.18287942,0.06772648,0.00530205,-0.19687110,-0.06148711,0.13253033,-0.00143057,-0.16461092,-0.11563480,0.12018692,0.03063960,-0.02129680,0.04599942,-0.03575509,0.03443982,-0.03510268,0.01038673,-0.12463441,0.14756271,-0.00450669,-0.02386439,0.18686447,0.07908203,0.03310224,-0.04261690,0.02972155,-0.00870040,-0.09751941,-0.05284179,0.05467608,0.03349307
C0268450,-0.06919744,-0.16790803,-0.06278905,0.00443349,0.10027181,-0.16214335,-0.02936916,-0.01905190,0.12611508,0.12525086,-0.18605947,-0.07599509,-0.14869185,-0.00554687,0.02911745,0.13860229,0.03574049,0.20918658,0.13440143,-0.12736887,0.01569672,-0.03653721,-0.03890523,-0.11022308,-0.12112724,-0.01417120,0.25390890,-0.03876089,-0.01606591,0.08717520,-0.02008022,-0.02604336
C0684333,-0.21895474,0.25848290,0.02032307,0.09417650,-0.32510102,-0.12167764,0.14975828,0.07162543,-0.16569583,-0.09789228,0.16648881,0.08687168,-0.02535674,-0.02234474,-0.00425820,0.09188529,0.03050940,0.08908711,-0.18319711,0.25606883,0.03550471,-0.02144396,0.21613243,0.05656995,0.07561235,-0.09356496,0.10126086,0.02045101,-0.11079083,-0.02114213,0.08531279,-0.05033069
C0206695,-0.12739262,0.17199296,0.02459473,0.00954299,-0.14542982,-0.05657584,0.03242299,0.06259115,-0.04079264,-0.07959181,0.09972811,-0.00005253,-0.00984712,0.00993210,-0.05047856,0.00057712,-0.00308690,0.03780470,-0.07868193,0.16150190,0.04190490,-0.03964229,0.05447042,0.01704555,0.02132189,-0.06424570,0.08056515,-0.05181341,-0.11296842,0.00699960,0.04969765,-0.00619046
C0855002,-0.00685677,0.13278979,0.16205755,-0.06298263,-0.20177527,-0.12715337,0.17477597,0.02129825,-0.13989034,-0.17790300,0.07178363,-0.09214449,-0.08865379,-0.04324950,0.09613422,0.12284750,-0.10294878,0.17039624,-0.09745263,0.04778558,0.11193296,-0.00018936,0.19621029,0.06371391,0.07548761,0.03401571,-0.01313859,-0.15391102,-0.12107329,-0.16939160,0.10466099,0.08595346
C3149931,-0.03375727,0.12450450,0.23245946,-0.05870955,-0.13844611,0.00651565,0.37228519,-0.07225690,-0.20608579,-0.14116612,0.17022248,-0.21032734,-0.20959784,0.07856767,0.07852441,0.06245787,-0.07033337,0.10053568,-0.09631180,0.02654103,0.02490544,0.08898664,0.23085870,0.10084631,-0.10657449,0.11003838,-0.00547024,-0.00769042,-0.06487785,-0.19059195,0.16719837,0.28219754
C0278801,0.11499598,0.11489018,0.12206486,-0.10985351,-0.17999950,-0.07645620,0.14885448,-0.08821891,-0.21089032,-0.19821528,0.13178410,-0.02469998,-0.03599264,0.06887706,-0.11959675,-0.02990651,-0.10832813,-0.01413094,-0.14294024,0.08092977,-0.06606052,0.03253098,0.26131380,0.14834040,0.10982499,0.04345739,-0.11749411,0.04039147,-0.08576164,-0.04832041,0.07548626,0.10000268
C0855005,-0.00603911,0.09008285,0.20847890,-0.14166544,-0.13526878,-0.12960240,0.22935683,0.05379908,-0.11312224,-0.20776573,0.07715478,-0.17471091,-0.16567124,-0.11390292,0.11122265,0.09324431,-0.16110663,0.25209254,-0.07672048,-0.01852909,0.19144601,-0.00779954,0.15346980,0.04094883,0.03795867,0.08758321,-0.07950811,-0.22638381,-0.14054900,-0.23747395,0.07851013,0.13430211
C0278803,-0.07993859,0.08999689,0.03387757,0.00984011,-0.14983065,-0.09644484,0.14318627,-0.02196668,-0.13695364,-0.07239991,0.05327667,0.01537034,-0.09431206,-0.00372517,-0.01880638,0.08973178,-0.00905942,0.07673946,-0.10336325,0.07833622,0.04327375,0.00110507,0.17646919,0.05721614,0.01115217,-0.01562568,0.05486087,0.01190647,-0.06726714,-0.02096261,0.04022793,-0.00727845
anemia,-0.21108970,0.02786775,-0.04773019,-0.10018662,-0.00785514,-0.11967821,-0.10714276,-0.00275643,0.02598777,-0.09982304,0.09689696,0.02964562,-0.14962478,0.04220295,-0.37022701,-0.09383877,-0.04796378,0.12604648,-0.07270810,0.12093104,-0.04653441,-0.01258463,-0.01164774,-0.04860029,0.00964732,-0.17675598,0.19358979,0.03313851,-0.09535413,0.18751889,0.02304213,-0.10295157
C0032897,-0.05854262,0.10446015,0.05500730,-0.01259547,-0.04874840,-0.05569477,-0.04776336,-0.06967151,-0.02618818,-0.04073740,0.01969639,0.09012251,0.01725116,-0.03898057,-0.09381811,-0.00227206,-0.06752066,-0.05568239,0.05397592,0.08844811,-0.06986021,-0.11292070,0.00167645,0.05802464,0.07888485,-0.12150010,0.04738299,0.00485113,-0.01812454,-0.05595019,-0.00781413,-0.07111114
C1275217,-0.01968788,0.00842458,0.01861788,-0.04492226,-0.21361312,-0.20891096,0.23241298,-0.15605739,-0.29224265,-0.15454854,0.07392853,0.14393827,-0.18007162,0.15966731,-0.17428005,0.12119244,-0.04012479,0.14891918,-0.27068752,-0.05071389,-0.03562709,0.10568172,0.42164224,0.08196311,0.00547772,0.01224441,0.09073049,0.18506920,-0.08223242,0.13849115,0.07119886,-0.07054619
C0861876,0.03030089,0.08371815,0.19933291,-0.05296958,-0.05778916,0.03718766,-0.09420095,0.07743251,-0.08384476,-0.14191970,0.23992762,-0.08448780,0.02022917,0.11328500,0.00291606,-0.18163615,-0.08550490,-0.00028842,-0.16086015,0.06973985,-0.12537172,0.10716888,0.05483375,-0.10617842,-0.02262947,-0.03448910,-0.07629542,-0.07841583,-0.01858968,-0.10721558,0.20891032,0.20285597
C0279627,0.08239403,-0.00819345,0.04758116,-0.13091785,-0.06820340,0.08806793,0.11986252,0.08472133,-0.05732861,-0.19905218,0.25667018,-0.21687008,-0.09692480,0.34422684,-0.10299250,-0.11593776,-0.01782827,0.22160923,-0.38914794,-0.02279566,0.15173496,0.36559519,0.14650218,-0.06937023,-0.08263250,0.12795036,-0.05451674,-0.02040855,-0.14138041,0.22066480,0.22206885,0.18697929
C0027651,-0.13087159,0.12983902,-0.06304462,0.01108968,-0.12844659,-0.01138403,0.03811454,0.11045295,-0.02237005,-0.07468345,0.15266095,-0.05005167,-0.04618391,0.09421134,-0.09337068,-0.05375417,0.08453223,0.09779325,-0.21457402,0.17119011,0.08938791,0.12512317,0.06012286,-0.04337821,-0.04221936,-0.02545493,0.08116665,0.01650135,-0.09944484,0.15797326,0.10753967,-0.00813239
C0002170,-0.04508405,-0.04384215,-0.03798492,-0.02938670,0.05259538,-0.10948437,-0.12186839,0.03106377,0.09371755,0.03031175,-0.03058360,-0.03441183,-0.06362004,0.05397468,-0.09493575,-0.05315660,0.03357224,0.10818608,0.01669281,-0.01652195,-0.01515322,0.01775393,-0.07795867,-0.10682493,-0.08933404,-0.06108598,0.13658224,0.01430071,-0.04221565,0.14595903,0.05013534,-0.02708355
C0279626,-0.09829053,0.20459434,0.06759018,0.00124823,-0.19439642,-0.02557665,0.10287306,0.00850934,-0.16830035,-0.13666914,0.15765089,0.04058255,-0.00415551,0.05928760,-0.06637970,-0.01450431,-0.02305289,-0.02325433,-0.15306170,0.17943104,-0.00697731,0.00022560,0.16690294,0.07491052,0.04157770,-0.06316505,0.01082660,0.00940513,-0.09184988,-0.02922862,0.06749761,0.02615072
C1527407,0.04868154,-0.10839725,0.16492592,-0.10847311,0.12189280,0.01763443,-0.08445990,-0.06443756,-0.03883089,-0.06364390,0.07175610,-0.05705728,-0.08849636,0.11542841,-0.08453754,-0.13317066,-0.10550800,0.01816109,-0.01294458,-0.08912652,-0.14089063,0.06735659,-0.01052647,-0.10265692,-0.09045681,-0.03348454,-0.04573591,0.01376640,0.04235720,-0.01830197,0.10472323,0.11253743
C0220603,-0.12743090,0.11823705,0.00558957,0.02297958,-0.10077737,-0.05274952,-0.00321391,0.08038210,-0.01225198,-0.03039398,0.07303397,-0.00143730,-0.01631010,0.02206900,-0.02431340,-0.00715568,0.03979663,0.04748326,-0.06854732,0.11492873,0.04672150,-0.00146027,0.01237784,-0.02998524,-0.02326270,-0.06507524,0.08207285,-0.02922500,-0.09225907,0.05861907,0.04425029,-0.02848914
C1969371,0.05411718,-0.14366749,-0.06165246,-0.04564023,-0.04882149,-0.30256420,0.16985242,-0.11684175,-0.06836858,0.01453610,-0.18283984,-0.04684598,-0.22031254,-0.03062342,0.02071197,0.18703097,-0.06642435,0.30272603,0.06159152,-0.19402122,0.01540115,-0.02767987,0.23078297,0.08055388,-0.01344362,0.05134610,0.21934448,0.02828944,-0.04046478,0.00898241,0.00691324,0.04035477
C0151936,-0.14685881,0.09838407,-0.15565306,-0.05426731,-0.03850584,-0.17110102,-0.06571861,0.00547755,0.12186708,-0.06944858,0.01637486,-0.01001715,-0.10333085,0.04544844,-0.30205682,-0.12364244,0.08715945,0.17303675,-0.01441421,0.14070967,-0.01248916,-0.00491814,-0.04015425,-0.09097911,-0.02491203,-0.07685867,0.28624958,0.12234834,-0.09172804,0.29911053,0.11108090,-0.07504351
C0346040,-0.07685664,0.12552798,0.03163709,-0.06631654,-0.07515344,0.10016242,0.07479991,0.09087555,-0.00189697,-0.14623381,0.14435869,-0.17272276,-0.03677665,0.05823656,-0.03581779,-0.06729823,0.00003783,0.07027506,-0.13046044,0.14018920,0.16028522,0.12001561,-0.01662190,-0.00006623,0.01601895,0.01453416,-0.07735603,-0.10184642,-0.08962203,0.04045938,0.10386629,0.04836330
C1290884,-0.00816556,0.02932914,-0.00454477,-0.05830026,0.00531788,-0.08553383,-0.10273844,-0.03467723,0.05397269,-0.04142649,0.01368402,0.00216236,-0.01957496,0.05019360,-0.14941159,-0.08001616,-0.02171554,0.05404200,0.01333453,0.03744776,-0.06606115,-0.00703532,-0.03162218,-0.02168803,0.01710590,-0.07952882,0.10432713,0.03688215,-0.03176657,0.09818462,0.06788137,-0.01790770
C3279905,0.14469220,-0.02069739,-0.23788369,-0.00427533,-0.11300073,-0.16936830,0.02225713,0.00784023,-0.01063410,-0.01755582,-0.03445639,-0.00101700,-0.06258547,0.14030465,-0.08994594,-0.04829778,0.18154873,0.23826905,-0.23749307,0.00669622,0.05913206,0.25675023,0.17435223,-0.03816564,0.00314876,0.09608425,0.20171645,0.22697185,-0.03257949,0.34704369,0.15844372,0.00129097
C0038454,-0.05945150,-0.04488765,0.01213214,-0.00591811,0.00124996,-0.17187870,-0.02652201,-0.05563422,0.01563501,0.03790216,-0.07670642,0.02987262,-0.09712216,-0.01819672,-0.05938624,0.06580644,-0.01875185,0.09633896,0.08457011,-0.04137275,-0.07153859,-0.08435830,0.03326947,-0.02942543,-0.03722968,-0.06577585,0.17851213,0.02420940,-0.02809864,0.03106824,0.00052657,-0.03046748
C0556385,-0.19432154,0.11548796,0.07455729,0.12053758,-0.16686638,-0.16998452,-0.02400422,0.06094693,-0.07677880,-0.05421399,0.03732407,0.11841802,-0.03472993,-0.08488919,0.02003417,0.07499436,-0.03768772,0.02195776,0.00158921,0.12340230,-0.04407997,-0.15159845,0.11368901,-0.07379884,0.01299407,-0.09774165,0.17927240,-0.08406216,-0.07507779,-0.07248966,0.01883656,-0.08672121
C0149931,-0.07218042,-0.04548631,-0.01282857,0.00801197,0.08314954,-0.10992860,-0.19228625,0.03286941,0.15484232,0.07563312,-0.06904784,-0.02803436,-0.03465398,-0.01221457,-0.04851974,-0.04747500,0.05324315,0.06676939,0.11959445,-0.00413869,-0.05853223,-0.06920278,-0.14570230,-0.15168868,-0.07183038,-0.08089444,0.20484109,-0.01250350,-0.02724168,0.10490552,0.03516960,-0.01842929
bone diseases,-0.05363441,-0.07902920,-0.04109050,-0.05914773,0.00123341,-0.15463574,0.06091822,0.00056693,0.00611033,-0.00912952,-0.01368088,-0.08470424,-0.17123747,0.10447324,-0.10390841,0.03491164,0.02605942,0.21957953,-0.08335461,-0.06494850,0.03467738,0.07375675,0.09020188,-0.08628871,-0.12726629,0.02457083,0.16599421,0.02588296,-0.09019130,0.16900548,0.06091713,0.03374463
C0206525,0.11004062,-0.14425403,-0.06325955,-0.07373067,0.06509118,-0.26552737,-0.04877392,-0.16605827,-0.00362212,0.02323679,-0.17499958,0.08467009,-0.10233355,0.02777186,-0.12210266,0.00949145,-0.03255600,0.13607685,0.08888120,-0.16354042,-0.14220905,-0.05564649,0.11329285,-0.03147024,-0.00956594,-0.01877789,0.21891862,0.14822167,0.01950807,0.12337420,0.01102227,-0.01676909
C0035258,-0.08850452,-0.06796427,0.10687976,-0.00387358,0.06554097,-0.08927398,-0.01595604,0.00967042,0.02083068,0.05527008,-0.08587658,-0.07369284,-0.10602363,-0.07641809,0.11535810,0.07885691,-0.03118808,0.05517606,0.14708048,-0.07567322,0.00961247,-0.11115246,-0.05460543,-0.07861140,-0.10402986,-0.03609984,0.11005488,-0.11584524,-0.02191397,-0.11221167,-0.02887890,0.05662785
C1562010,-0.12817183,0.24456273,0.15933132,0.03951291,-0.19454773,0.13507205,0.22677422,0.11971273,-0.10239400,-0.11893496,0.20220578,-0.20353368,-0.01439556,-0.05070160,0.18364306,0.08136678,-0.04682013,-0.01582045,-0.09168658,0.21714324,0.20160362,0.01120236,0.03910232,0.11069158,0.05358904,0.05398311,-0.13430712,-0.26284897,-0.11619350,-0.24779928,0.04975823,0.12664828
celiac disease,-0.09005243,0.06714768,-0.00441879,0.02542574,-0.08381294,-0.05662208,0.00480026,0.04046095,-0.05545941,-0.03041785,0.07346572,0.03796952,-0.03527125,0.02139153,-0.04536830,-0.00154817,0.02183560,0.02782501,-0.10049063,0.08274829,-0.00533065,0.02235979,0.06750800,-0.01991260,-0.01914905,-0.05642743,0.07374060,0.02571991,-0.04110224,0.02919356,0.04675060,-0.01491647
C0003125,-0.06931364,-0.01439164,-0.00576570,0.01659543,0.03635888,-0.11185790,-0.12268651,0.02032826,0.12276492,0.08304093,-0.08407092,-0.02000634,-0.02217296,-0.02101568,-0.01459869,0.02074517,0.05075582,0.05715536,0.12088484,0.00635102,-0.02651227,-0.08679363,-0.10213665,-0.09615817,-0.05069549,-0.07213390,0.18976620,-0.02407537,-0.04897927,0.07933244,0.00263884,-0.02762323
C0031190,-0.15979713,0.01202744,-0.01090794,-0.04290936,0.01330540,-0.22277212,-0.10870235,-0.08987018,0.03403126,0.06501012,-0.10838084,0.11937168,-0.08981841,-0.17145947,-0.19500273,0.04635319,-0.07052520,0.00422637,0.22075728,0.04376018,-0.16261227,-0.25783098,-0.02184743,0.02275553,0.07942396,-0.18918800,0.24595781,0.02159753,-0.03459837,-0.00737665,-0.11710922,-0.11263827
C3839868,0.01675023,0.02249861,0.03086174,-0.09929608,-0.04380960,0.14294855,0.11983375,0.13839181,0.00033995,-0.16144244,0.25601649,-0.29166162,-0.10489675,0.27951169,-0.06257512,-0.08422029,0.01324487,0.19696219,-0.34279707,0.00711842,0.17795064,0.34319597,0.07559001,-0.12476452,-0.11786731,0.15714443,-0.08066801,-0.10172168,-0.12944251,0.16327265,0.23347355,0.16723177
C0678202,0.06883852,-0.10701644,0.00343523,-0.12337586,0.10140080,-0.06974533,-0.06270022,-0.01593886,0.12328509,-0.00196157,-0.01507466,-0.16889484,-0.12474473,0.12897995,-0.11352631,-0.05739063,-0.04274117,0.18221803,-0.00275599,-0.09468006,-0.02220546,0.10458493,-0.04108031,-0.08813782,-0.09710922,0.03709687,0.10686693,-0.01944562,-0.03989816,0.12707166,0.11914323,0.08473948
C3501647,-0.09742170,0.30634981,0.12445698,0.14750867,-0.46346861,0.05983899,0.55461019,0.00498477,-0.47250357,-0.14614946,0.30250323,-0.00223304,-0.05055350,-0.00936109,0.23171285,0.24450809,-0.07492985,-0.04433481,-0.33153892,0.26471382,-0.00035002,0.04051528,0.55515981,0.29152441,0.13667160,0.12596360,-0.16170412,-0.03121214,-0.05891670,-0.37956965,0.08309534,0.16664416
C0023437,-0.22781719,0.12696311,0.05994963,-0.02449477,-0.08394367,0.07054421,0.10500883,0.23377872,0.09770169,-0.17452702,0.24078068,-0.25370240,-0.13353324,0.00840298,-0.00766876,-0.04735988,0.00747249,0.25491822,-0.19761136,0.19432873,0.26082122,0.19018149,-0.06338444,-0.08942631,-0.00189788,0.00028481,0.02281262,-0.21127960,-0.12852529,0.06885383,0.22218202,0.07565441
C1517658,0.13539560,0.11520500,0.10025061,-0.26368055,-0.17643441,-0.06502718,0.38084975,-0.11319406,-0.22637752,-0.15937151,0.12549745,-0.19778319,-0.16837093,0.06208753,-0.08527233,0.16965638,-0.05036610,0.13340944,-0.21885319,0.02228400,0.07522584,0.14434263,0.32408467,0.22690932,0.07831607,0.12798510,-0.12804121,0.03354806,-0.13818125,-0.03533906,0.08264099,0.16609119
C0023434,-0.19111414,0.18858898,-0.00544095,0.00667336,-0.13827625,0.01909773,-0.00115563,0.10852139,0.00322385,-0.09414343,0.13332100,-0.03356962,0.00161953,-0.00249120,-0.06881442,-0.03712757,0.02101583,0.03516987,-0.08508920,0.22079374,0.10895725,0.00002981,-0.03699826,0.00795362,0.03716620,-0.09656804,0.04011423,-0.07718221,-0.10870505,0.05595624,0.03782313,-0.06615596
C0855139,-0.24469759,0.12769690,0.08620114,0.03909006,-0.02763098,0.15837909,0.04599402,0.27045938,0.10218397,-0.03807495,0.16515435,-0.25126874,-0.08968108,-0.03587177,0.13830982,-0.03997756,0.01102088,0.08797797,-0.08041540,0.18922599,0.27849635,0.09559622,-0.18011947,-0.07757369,-0.08373064,-0.00463935,-0.06013747,-0.27642298,-0.10003554,-0.08170719,0.09120736,0.06807236
C0855138,-0.41063792,0.18817194,0.30131489,0.00244486,-0.12821983,0.30920434,-0.04591664,0.43208382,0.09356145,-0.24701174,0.43722230,-0.46026915,-0.10829455,-0.01112616,0.21688494,-0.13256700,-0.07746103,0.10578467,-0.15664181,0.29689774,0.37199008,0.09478308,-0.24701238,-0.25887150,-0.09027679,-0.00345425,-0.09476677,-0.59928411,-0.22731957,-0.12848920,0.18788011,0.14556435
C0151686,-0.01851236,0.03719541,0.03633240,-0.09554170,0.08883356,-0.02319026,-0.29057258,-0.02807988,0.08769877,-0.05223592,0.04115529,0.05421544,0.04941137,0.06814136,-0.22118938,-0.21725459,-0.01182695,-0.07533432,0.04427143,0.06848126,-0.15301427,-0.03240848,-0.15635239,-0.09887720,0.01161843,-0.15923128,0.07343437,0.05698169,-0.00344930,0.13717137,0.06207948,-0.05179095
